Freq.,abs(V(vout)/V(vs))
7.69534898566201e+004,1.10594247083995e+001
7.69764277760534e+004,1.10593680573310e+001
7.69993725327094e+004,1.10593113730659e+001
7.70223241286261e+004,1.10592546555855e+001
7.70452825658422e+004,1.10591979048708e+001
7.70682478463967e+004,1.10591411209030e+001
7.70912199723297e+004,1.10590843036633e+001
7.71141989456814e+004,1.10590274531327e+001
7.71371847684931e+004,1.10589705692925e+001
7.71601774428062e+004,1.10589136521236e+001
7.71831769706631e+004,1.10588567016073e+001
7.72061833541066e+004,1.10587997177245e+001
7.72291965951802e+004,1.10587427004565e+001
7.72522166959281e+004,1.10586856497841e+001
7.72752436583948e+004,1.10586285656886e+001
7.72982774846258e+004,1.10585714481509e+001
7.73213181766669e+004,1.10585142971521e+001
7.73443657365647e+004,1.10584571126731e+001
7.73674201663663e+004,1.10583998946951e+001
7.73904814681194e+004,1.10583426431990e+001
7.74135496438724e+004,1.10582853581659e+001
7.74366246956742e+004,1.10582280395766e+001
7.74597066255746e+004,1.10581706874122e+001
7.74827954356235e+004,1.10581133016536e+001
7.75058911278719e+004,1.10580558822818e+001
7.75289937043712e+004,1.10579984292778e+001
7.75521031671733e+004,1.10579409426224e+001
7.75752195183309e+004,1.10578834222966e+001
7.75983427598973e+004,1.10578258682813e+001
7.76214728939263e+004,1.10577682805574e+001
7.76446099224724e+004,1.10577106591057e+001
7.76677538475907e+004,1.10576530039073e+001
7.76909046713369e+004,1.10575953149429e+001
7.77140623957672e+004,1.10575375921933e+001
7.77372270229386e+004,1.10574798356396e+001
7.77603985549087e+004,1.10574220452624e+001
7.77835769937355e+004,1.10573642210426e+001
7.78067623414779e+004,1.10573063629610e+001
7.78299546001952e+004,1.10572484709985e+001
7.78531537719474e+004,1.10571905451358e+001
7.78763598587951e+004,1.10571325853537e+001
7.78995728627996e+004,1.10570745916330e+001
7.79227927860226e+004,1.10570165639545e+001
7.79460196305267e+004,1.10569585022989e+001
7.79692533983748e+004,1.10569004066469e+001
7.79924940916307e+004,1.10568422769793e+001
7.80157417123586e+004,1.10567841132769e+001
7.80389962626234e+004,1.10567259155202e+001
7.80622577444908e+004,1.10566676836901e+001
7.80855261600267e+004,1.10566094177672e+001
7.81088015112980e+004,1.10565511177322e+001
7.81320838003720e+004,1.10564927835658e+001
7.81553730293168e+004,1.10564344152486e+001
7.81786692002008e+004,1.10563760127613e+001
7.82019723150935e+004,1.10563175760845e+001
7.82252823760645e+004,1.10562591051989e+001
7.82485993851843e+004,1.10562006000850e+001
7.82719233445240e+004,1.10561420607235e+001
7.82952542561553e+004,1.10560834870950e+001
7.83185921221505e+004,1.10560248791800e+001
7.83419369445825e+004,1.10559662369591e+001
7.83652887255249e+004,1.10559075604130e+001
7.83886474670518e+004,1.10558488495221e+001
7.84120131712380e+004,1.10557901042669e+001
7.84353858401589e+004,1.10557313246282e+001
7.84587654758904e+004,1.10556725105862e+001
7.84821520805093e+004,1.10556136621216e+001
7.85055456560928e+004,1.10555547792149e+001
7.85289462047188e+004,1.10554958618466e+001
7.85523537284657e+004,1.10554369099971e+001
7.85757682294126e+004,1.10553779236469e+001
7.85991897096394e+004,1.10553189027764e+001
7.86226181712263e+004,1.10552598473661e+001
7.86460536162542e+004,1.10552007573966e+001
7.86694960468049e+004,1.10551416328480e+001
7.86929454649605e+004,1.10550824737010e+001
7.87164018728038e+004,1.10550232799359e+001
7.87398652724183e+004,1.10549640515331e+001
7.87633356658881e+004,1.10549047884729e+001
7.87868130552979e+004,1.10548454907358e+001
7.88102974427329e+004,1.10547861583021e+001
7.88337888302791e+004,1.10547267911523e+001
7.88572872200230e+004,1.10546673892664e+001
7.88807926140520e+004,1.10546079526251e+001
7.89043050144537e+004,1.10545484812085e+001
7.89278244233165e+004,1.10544889749970e+001
7.89513508427296e+004,1.10544294339708e+001
7.89748842747826e+004,1.10543698581103e+001
7.89984247215658e+004,1.10543102473958e+001
7.90219721851700e+004,1.10542506018074e+001
7.90455266676870e+004,1.10541909213255e+001
7.90690881712087e+004,1.10541312059303e+001
7.90926566978280e+004,1.10540714556021e+001
7.91162322496383e+004,1.10540116703210e+001
7.91398148287337e+004,1.10539518500673e+001
7.91634044372088e+004,1.10538919948212e+001
7.91870010771588e+004,1.10538321045629e+001
7.92106047506797e+004,1.10537721792725e+001
7.92342154598681e+004,1.10537122189302e+001
7.92578332068210e+004,1.10536522235162e+001
7.92814579936363e+004,1.10535921930107e+001
7.93050898224124e+004,1.10535321273937e+001
7.93287286952482e+004,1.10534720266454e+001
7.93523746142436e+004,1.10534118907460e+001
7.93760275814986e+004,1.10533517196754e+001
7.93996875991144e+004,1.10532915134139e+001
7.94233546691923e+004,1.10532312719414e+001
7.94470287938346e+004,1.10531709952382e+001
7.94707099751440e+004,1.10531106832842e+001
7.94943982152240e+004,1.10530503360594e+001
7.95180935161786e+004,1.10529899535440e+001
7.95417958801125e+004,1.10529295357180e+001
7.95655053091309e+004,1.10528690825613e+001
7.95892218053399e+004,1.10528085940540e+001
7.96129453708459e+004,1.10527480701761e+001
7.96366760077561e+004,1.10526875109076e+001
7.96604137181784e+004,1.10526269162283e+001
7.96841585042212e+004,1.10525662861185e+001
7.97079103679935e+004,1.10525056205578e+001
7.97316693116051e+004,1.10524449195264e+001
7.97554353371663e+004,1.10523841830042e+001
7.97792084467879e+004,1.10523234109709e+001
7.98029886425817e+004,1.10522626034067e+001
7.98267759266598e+004,1.10522017602913e+001
7.98505703011350e+004,1.10521408816047e+001
7.98743717681209e+004,1.10520799673267e+001
7.98981803297315e+004,1.10520190174373e+001
7.99219959880816e+004,1.10519580319162e+001
7.99458187452865e+004,1.10518970107433e+001
7.99696486034621e+004,1.10518359538984e+001
7.99934855647253e+004,1.10517748613614e+001
8.00173296311931e+004,1.10517137331121e+001
8.00411808049835e+004,1.10516525691303e+001
8.00650390882150e+004,1.10515913693957e+001
8.00889044830067e+004,1.10515301338881e+001
8.01127769914785e+004,1.10514688625874e+001
8.01366566157506e+004,1.10514075554733e+001
8.01605433579443e+004,1.10513462125255e+001
8.01844372201810e+004,1.10512848337237e+001
8.02083382045833e+004,1.10512234190477e+001
8.02322463132739e+004,1.10511619684773e+001
8.02561615483765e+004,1.10511004819920e+001
8.02800839120153e+004,1.10510389595716e+001
8.03040134063150e+004,1.10509774011957e+001
8.03279500334013e+004,1.10509158068442e+001
8.03518937954002e+004,1.10508541764965e+001
8.03758446944383e+004,1.10507925101323e+001
8.03998027326432e+004,1.10507308077314e+001
8.04237679121428e+004,1.10506690692732e+001
8.04477402350658e+004,1.10506072947375e+001
8.04717197035414e+004,1.10505454841038e+001
8.04957063196995e+004,1.10504836373518e+001
8.05197000856707e+004,1.10504217544609e+001
8.05437010035862e+004,1.10503598354108e+001
8.05677090755777e+004,1.10502978801810e+001
8.05917243037778e+004,1.10502358887511e+001
8.06157466903195e+004,1.10501738611007e+001
8.06397762373366e+004,1.10501117972092e+001
8.06638129469634e+004,1.10500496970561e+001
8.06878568213349e+004,1.10499875606210e+001
8.07119078625867e+004,1.10499253878834e+001
8.07359660728551e+004,1.10498631788227e+001
8.07600314542771e+004,1.10498009334184e+001
8.07841040089900e+004,1.10497386516500e+001
8.08081837391323e+004,1.10496763334969e+001
8.08322706468425e+004,1.10496139789386e+001
8.08563647342603e+004,1.10495515879544e+001
8.08804660035257e+004,1.10494891605239e+001
8.09045744567793e+004,1.10494266966263e+001
8.09286900961627e+004,1.10493641962412e+001
8.09528129238178e+004,1.10493016593478e+001
8.09769429418872e+004,1.10492390859256e+001
8.10010801525143e+004,1.10491764759539e+001
8.10252245578429e+004,1.10491138294120e+001
8.10493761600176e+004,1.10490511462794e+001
8.10735349611836e+004,1.10489884265352e+001
8.10977009634868e+004,1.10489256701589e+001
8.11218741690736e+004,1.10488628771298e+001
8.11460545800911e+004,1.10488000474271e+001
8.11702421986872e+004,1.10487371810301e+001
8.11944370270102e+004,1.10486742779180e+001
8.12186390672091e+004,1.10486113380703e+001
8.12428483214336e+004,1.10485483614660e+001
8.12670647918341e+004,1.10484853480845e+001
8.12912884805616e+004,1.10484222979049e+001
8.13155193897675e+004,1.10483592109064e+001
8.13397575216042e+004,1.10482960870684e+001
8.13640028782246e+004,1.10482329263699e+001
8.13882554617821e+004,1.10481697287902e+001
8.14125152744310e+004,1.10481064943084e+001
8.14367823183260e+004,1.10480432229037e+001
8.14610565956226e+004,1.10479799145552e+001
8.14853381084770e+004,1.10479165692420e+001
8.15096268590458e+004,1.10478531869433e+001
8.15339228494865e+004,1.10477897676382e+001
8.15582260819570e+004,1.10477263113059e+001
8.15825365586160e+004,1.10476628179253e+001
8.16068542816229e+004,1.10475992874756e+001
8.16311792531376e+004,1.10475357199358e+001
8.16555114753206e+004,1.10474721152850e+001
8.16798509503333e+004,1.10474084735023e+001
8.17041976803375e+004,1.10473447945666e+001
8.17285516674958e+004,1.10472810784570e+001
8.17529129139714e+004,1.10472173251525e+001
8.17772814219279e+004,1.10471535346322e+001
8.18016571935300e+004,1.10470897068749e+001
8.18260402309428e+004,1.10470258418597e+001
8.18504305363319e+004,1.10469619395656e+001
8.18748281118639e+004,1.10468979999714e+001
8.18992329597057e+004,1.10468340230562e+001
8.19236450820250e+004,1.10467700087989e+001
8.19480644809902e+004,1.10467059571783e+001
8.19724911587703e+004,1.10466418681735e+001
8.19969251175348e+004,1.10465777417633e+001
8.20213663594542e+004,1.10465135779265e+001
8.20458148866992e+004,1.10464493766422e+001
8.20702707014416e+004,1.10463851378890e+001
8.20947338058534e+004,1.10463208616460e+001
8.21192042021076e+004,1.10462565478918e+001
8.21436818923777e+004,1.10461921966055e+001
8.21681668788379e+004,1.10461278077656e+001
8.21926591636629e+004,1.10460633813512e+001
8.22171587490283e+004,1.10459989173410e+001
8.22416656371101e+004,1.10459344157137e+001
8.22661798300851e+004,1.10458698764481e+001
8.22907013301307e+004,1.10458052995231e+001
8.23152301394249e+004,1.10457406849172e+001
8.23397662601465e+004,1.10456760326094e+001
8.23643096944749e+004,1.10456113425783e+001
8.23888604445899e+004,1.10455466148026e+001
8.24134185126723e+004,1.10454818492611e+001
8.24379839009034e+004,1.10454170459323e+001
8.24625566114652e+004,1.10453522047951e+001
8.24871366465402e+004,1.10452873258281e+001
8.25117240083116e+004,1.10452224090099e+001
8.25363186989635e+004,1.10451574543191e+001
8.25609207206803e+004,1.10450924617345e+001
8.25855300756473e+004,1.10450274312347e+001
8.26101467660503e+004,1.10449623627982e+001
8.26347707940758e+004,1.10448972564036e+001
8.26594021619111e+004,1.10448321120296e+001
8.26840408717438e+004,1.10447669296547e+001
8.27086869257625e+004,1.10447017092576e+001
8.27333403261563e+004,1.10446364508166e+001
8.27580010751150e+004,1.10445711543105e+001
8.27826691748290e+004,1.10445058197176e+001
8.28073446274894e+004,1.10444404470166e+001
8.28320274352878e+004,1.10443750361860e+001
8.28567176004167e+004,1.10443095872042e+001
8.28814151250692e+004,1.10442441000498e+001
8.29061200114388e+004,1.10441785747011e+001
8.29308322617200e+004,1.10441130111368e+001
8.29555518781078e+004,1.10440474093351e+001
8.29802788627978e+004,1.10439817692746e+001
8.30050132179863e+004,1.10439160909337e+001
8.30297549458702e+004,1.10438503742909e+001
8.30545040486473e+004,1.10437846193244e+001
8.30792605285157e+004,1.10437188260127e+001
8.31040243876744e+004,1.10436529943342e+001
8.31287956283230e+004,1.10435871242673e+001
8.31535742526617e+004,1.10435212157903e+001
8.31783602628914e+004,1.10434552688816e+001
8.32031536612137e+004,1.10433892835194e+001
8.32279544498307e+004,1.10433232596822e+001
8.32527626309454e+004,1.10432571973482e+001
8.32775782067612e+004,1.10431910964957e+001
8.33024011794823e+004,1.10431249571031e+001
8.33272315513136e+004,1.10430587791486e+001
8.33520693244606e+004,1.10429925626104e+001
8.33769145011293e+004,1.10429263074669e+001
8.34017670835266e+004,1.10428600136962e+001
8.34266270738600e+004,1.10427936812766e+001
8.34514944743376e+004,1.10427273101863e+001
8.34763692871681e+004,1.10426609004035e+001
8.35012515145611e+004,1.10425944519064e+001
8.35261411587265e+004,1.10425279646733e+001
8.35510382218752e+004,1.10424614386822e+001
8.35759427062186e+004,1.10423948739113e+001
8.36008546139687e+004,1.10423282703388e+001
8.36257739473383e+004,1.10422616279428e+001
8.36507007085407e+004,1.10421949467015e+001
8.36756348997901e+004,1.10421282265929e+001
8.37005765233011e+004,1.10420614675952e+001
8.37255255812891e+004,1.10419946696864e+001
8.37504820759701e+004,1.10419278328446e+001
8.37754460095609e+004,1.10418609570479e+001
8.38004173842787e+004,1.10417940422744e+001
8.38253962023417e+004,1.10417270885020e+001
8.38503824659684e+004,1.10416600957089e+001
8.38753761773782e+004,1.10415930638730e+001
8.39003773387912e+004,1.10415259929723e+001
8.39253859524279e+004,1.10414588829849e+001
8.39504020205097e+004,1.10413917338887e+001
8.39754255452585e+004,1.10413245456617e+001
8.40004565288971e+004,1.10412573182818e+001
8.40254949736487e+004,1.10411900517271e+001
8.40505408817374e+004,1.10411227459754e+001
8.40755942553877e+004,1.10410554010047e+001
8.41006550968249e+004,1.10409880167928e+001
8.41257234082750e+004,1.10409205933177e+001
8.41507991919646e+004,1.10408531305573e+001
8.41758824501210e+004,1.10407856284895e+001
8.42009731849722e+004,1.10407180870920e+001
8.42260713987468e+004,1.10406505063429e+001
8.42511770936741e+004,1.10405828862198e+001
8.42762902719839e+004,1.10405152267007e+001
8.43014109359070e+004,1.10404475277633e+001
8.43265390876746e+004,1.10403797893855e+001
8.43516747295186e+004,1.10403120115451e+001
8.43768178636716e+004,1.10402441942198e+001
8.44019684923670e+004,1.10401763373874e+001
8.44271266178385e+004,1.10401084410257e+001
8.44522922423210e+004,1.10400405051124e+001
8.44774653680495e+004,1.10399725296253e+001
8.45026459972601e+004,1.10399045145421e+001
8.45278341321894e+004,1.10398364598404e+001
8.45530297750746e+004,1.10397683654981e+001
8.45782329281536e+004,1.10397002314927e+001
8.46034435936651e+004,1.10396320578019e+001
8.46286617738483e+004,1.10395638444035e+001
8.46538874709432e+004,1.10394955912751e+001
8.46791206871903e+004,1.10394272983943e+001
8.47043614248310e+004,1.10393589657387e+001
8.47296096861071e+004,1.10392905932859e+001
8.47548654732613e+004,1.10392221810136e+001
8.47801287885369e+004,1.10391537288994e+001
8.48053996341779e+004,1.10390852369208e+001
8.48306780124287e+004,1.10390167050554e+001
8.48559639255347e+004,1.10389481332807e+001
8.48812573757419e+004,1.10388795215744e+001
8.49065583652969e+004,1.10388108699138e+001
8.49318668964470e+004,1.10387421782767e+001
8.49571829714401e+004,1.10386734466403e+001
8.49825065925248e+004,1.10386046749824e+001
8.50078377619505e+004,1.10385358632803e+001
8.50331764819672e+004,1.10384670115114e+001
8.50585227548254e+004,1.10383981196534e+001
8.50838765827766e+004,1.10383291876836e+001
8.51092379680726e+004,1.10382602155794e+001
8.51346069129662e+004,1.10381912033183e+001
8.51599834197107e+004,1.10381221508777e+001
8.51853674905600e+004,1.10380530582350e+001
8.52107591277688e+004,1.10379839253676e+001
8.52361583335925e+004,1.10379147522528e+001
8.52615651102872e+004,1.10378455388680e+001
8.52869794601094e+004,1.10377762851907e+001
8.53124013853166e+004,1.10377069911980e+001
8.53378308881667e+004,1.10376376568673e+001
8.53632679709185e+004,1.10375682821761e+001
8.53887126358314e+004,1.10374988671014e+001
8.54141648851654e+004,1.10374294116207e+001
8.54396247211813e+004,1.10373599157113e+001
8.54650921461404e+004,1.10372903793503e+001
8.54905671623049e+004,1.10372208025151e+001
8.55160497719374e+004,1.10371511851828e+001
8.55415399773014e+004,1.10370815273308e+001
8.55670377806610e+004,1.10370118289363e+001
8.55925431842809e+004,1.10369420899763e+001
8.56180561904267e+004,1.10368723104282e+001
8.56435768013645e+004,1.10368024902692e+001
8.56691050193609e+004,1.10367326294763e+001
8.56946408466836e+004,1.10366627280268e+001
8.57201842856007e+004,1.10365927858977e+001
8.57457353383809e+004,1.10365228030663e+001
8.57712940072939e+004,1.10364527795097e+001
8.57968602946097e+004,1.10363827152049e+001
8.58224342025992e+004,1.10363126101290e+001
8.58480157335340e+004,1.10362424642592e+001
8.58736048896863e+004,1.10361722775725e+001
8.58992016733289e+004,1.10361020500460e+001
8.59248060867355e+004,1.10360317816567e+001
8.59504181321803e+004,1.10359614723816e+001
8.59760378119381e+004,1.10358911221978e+001
8.60016651282846e+004,1.10358207310824e+001
8.60273000834961e+004,1.10357502990122e+001
8.60529426798495e+004,1.10356798259642e+001
8.60785929196225e+004,1.10356093119156e+001
8.61042508050933e+004,1.10355387568431e+001
8.61299163385410e+004,1.10354681607238e+001
8.61555895222452e+004,1.10353975235346e+001
8.61812703584863e+004,1.10353268452524e+001
8.62069588495453e+004,1.10352561258542e+001
8.62326549977040e+004,1.10351853653168e+001
8.62583588052446e+004,1.10351145636171e+001
8.62840702744504e+004,1.10350437207321e+001
8.63097894076050e+004,1.10349728366385e+001
8.63355162069928e+004,1.10349019113132e+001
8.63612506748990e+004,1.10348309447331e+001
8.63869928136095e+004,1.10347599368750e+001
8.64127426254105e+004,1.10346888877156e+001
8.64385001125894e+004,1.10346177972319e+001
8.64642652774339e+004,1.10345466654006e+001
8.64900381222326e+004,1.10344754921984e+001
8.65158186492747e+004,1.10344042776022e+001
8.65416068608500e+004,1.10343330215887e+001
8.65674027592492e+004,1.10342617241346e+001
8.65932063467634e+004,1.10341903852166e+001
8.66190176256847e+004,1.10341190048116e+001
8.66448365983056e+004,1.10340475828961e+001
8.66706632669194e+004,1.10339761194469e+001
8.66964976338201e+004,1.10339046144406e+001
8.67223397013024e+004,1.10338330678539e+001
8.67481894716616e+004,1.10337614796636e+001
8.67740469471938e+004,1.10336898498461e+001
8.67999121301957e+004,1.10336181783782e+001
8.68257850229647e+004,1.10335464652364e+001
8.68516656277989e+004,1.10334747103974e+001
8.68775539469970e+004,1.10334029138377e+001
8.69034499828586e+004,1.10333310755340e+001
8.69293537376837e+004,1.10332591954628e+001
8.69552652137732e+004,1.10331872736006e+001
8.69811844134286e+004,1.10331153099240e+001
8.70071113389521e+004,1.10330433044096e+001
8.70330459926466e+004,1.10329712570338e+001
8.70589883768157e+004,1.10328991677732e+001
8.70849384937637e+004,1.10328270366042e+001
8.71108963457954e+004,1.10327548635033e+001
8.71368619352166e+004,1.10326826484470e+001
8.71628352643335e+004,1.10326103914118e+001
8.71888163354531e+004,1.10325380923740e+001
8.72148051508832e+004,1.10324657513102e+001
8.72408017129322e+004,1.10323933681967e+001
8.72668060239091e+004,1.10323209430099e+001
8.72928180861236e+004,1.10322484757263e+001
8.73188379018863e+004,1.10321759663222e+001
8.73448654735083e+004,1.10321034147739e+001
8.73709008033013e+004,1.10320308210579e+001
8.73969438935780e+004,1.10319581851505e+001
8.74229947466515e+004,1.10318855070280e+001
8.74490533648357e+004,1.10318127866667e+001
8.74751197504452e+004,1.10317400240430e+001
8.75011939057953e+004,1.10316672191330e+001
8.75272758332019e+004,1.10315943719132e+001
8.75533655349818e+004,1.10315214823598e+001
8.75794630134522e+004,1.10314485504489e+001
8.76055682709312e+004,1.10313755761569e+001
8.76316813097375e+004,1.10313025594601e+001
8.76578021321905e+004,1.10312295003345e+001
8.76839307406104e+004,1.10311563987565e+001
8.77100671373180e+004,1.10310832547021e+001
8.77362113246347e+004,1.10310100681477e+001
8.77623633048827e+004,1.10309368390693e+001
8.77885230803849e+004,1.10308635674431e+001
8.78146906534650e+004,1.10307902532452e+001
8.78408660264470e+004,1.10307168964519e+001
8.78670492016561e+004,1.10306434970391e+001
8.78932401814178e+004,1.10305700549830e+001
8.79194389680585e+004,1.10304965702597e+001
8.79456455639053e+004,1.10304230428453e+001
8.79718599712858e+004,1.10303494727158e+001
8.79980821925285e+004,1.10302758598473e+001
8.80243122299625e+004,1.10302022042158e+001
8.80505500859177e+004,1.10301285057974e+001
8.80767957627244e+004,1.10300547645680e+001
8.81030492627140e+004,1.10299809805037e+001
8.81293105882183e+004,1.10299071535804e+001
8.81555797415699e+004,1.10298332837742e+001
8.81818567251021e+004,1.10297593710610e+001
8.82081415411489e+004,1.10296854154167e+001
8.82344341920449e+004,1.10296114168173e+001
8.82607346801255e+004,1.10295373752387e+001
8.82870430077269e+004,1.10294632906569e+001
8.83133591771857e+004,1.10293891630476e+001
8.83396831908395e+004,1.10293149923869e+001
8.83660150510263e+004,1.10292407786505e+001
8.83923547600851e+004,1.10291665218144e+001
8.84187023203554e+004,1.10290922218545e+001
8.84450577341775e+004,1.10290178787464e+001
8.84714210038922e+004,1.10289434924661e+001
8.84977921318413e+004,1.10288690629893e+001
8.85241711203670e+004,1.10287945902920e+001
8.85505579718125e+004,1.10287200743497e+001
8.85769526885215e+004,1.10286455151385e+001
8.86033552728383e+004,1.10285709126338e+001
8.86297657271082e+004,1.10284962668117e+001
8.86561840536770e+004,1.10284215776476e+001
8.86826102548912e+004,1.10283468451175e+001
8.87090443330981e+004,1.10282720691970e+001
8.87354862906455e+004,1.10281972498617e+001
8.87619361298822e+004,1.10281223870875e+001
8.87883938531575e+004,1.10280474808498e+001
8.88148594628213e+004,1.10279725311245e+001
8.88413329612245e+004,1.10278975378871e+001
8.88678143507184e+004,1.10278225011133e+001
8.88943036336553e+004,1.10277474207787e+001
8.89208008123879e+004,1.10276722968589e+001
8.89473058892697e+004,1.10275971293295e+001
8.89738188666551e+004,1.10275219181661e+001
8.90003397468990e+004,1.10274466633442e+001
8.90268685323570e+004,1.10273713648394e+001
8.90534052253855e+004,1.10272960226272e+001
8.90799498283415e+004,1.10272206366832e+001
8.91065023435827e+004,1.10271452069829e+001
8.91330627734677e+004,1.10270697335017e+001
8.91596311203555e+004,1.10269942162153e+001
8.91862073866061e+004,1.10269186550990e+001
8.92127915745800e+004,1.10268430501283e+001
8.92393836866384e+004,1.10267674012786e+001
8.92659837251435e+004,1.10266917085255e+001
8.92925916924577e+004,1.10266159718443e+001
8.93192075909445e+004,1.10265401912104e+001
8.93458314229681e+004,1.10264643665993e+001
8.93724631908931e+004,1.10263884979863e+001
8.93991028970850e+004,1.10263125853468e+001
8.94257505439102e+004,1.10262366286562e+001
8.94524061337354e+004,1.10261606278897e+001
8.94790696689283e+004,1.10260845830228e+001
8.95057411518573e+004,1.10260084940308e+001
8.95324205848912e+004,1.10259323608890e+001
8.95591079703999e+004,1.10258561835726e+001
8.95858033107538e+004,1.10257799620569e+001
8.96125066083241e+004,1.10257036963173e+001
8.96392178654825e+004,1.10256273863289e+001
8.96659370846016e+004,1.10255510320671e+001
8.96926642680548e+004,1.10254746335070e+001
8.97193994182159e+004,1.10253981906239e+001
8.97461425374596e+004,1.10253217033929e+001
8.97728936281614e+004,1.10252451717893e+001
8.97996526926973e+004,1.10251685957882e+001
8.98264197334442e+004,1.10250919753649e+001
8.98531947527794e+004,1.10250153104944e+001
8.98799777530813e+004,1.10249386011518e+001
8.99067687367288e+004,1.10248618473124e+001
8.99335677061016e+004,1.10247850489513e+001
8.99603746635798e+004,1.10247082060435e+001
8.99871896115447e+004,1.10246313185640e+001
9.00140125523780e+004,1.10245543864881e+001
9.00408434884621e+004,1.10244774097907e+001
9.00676824221803e+004,1.10244003884470e+001
9.00945293559164e+004,1.10243233224318e+001
9.01213842920551e+004,1.10242462117203e+001
9.01482472329816e+004,1.10241690562875e+001
9.01751181810820e+004,1.10240918561083e+001
9.02019971387431e+004,1.10240146111578e+001
9.02288841083522e+004,1.10239373214109e+001
9.02557790922976e+004,1.10238599868425e+001
9.02826820929680e+004,1.10237826074276e+001
9.03095931127532e+004,1.10237051831412e+001
9.03365121540434e+004,1.10236277139581e+001
9.03634392192296e+004,1.10235501998533e+001
9.03903743107035e+004,1.10234726408016e+001
9.04173174308576e+004,1.10233950367779e+001
9.04442685820851e+004,1.10233173877571e+001
9.04712277667797e+004,1.10232396937141e+001
9.04981949873360e+004,1.10231619546236e+001
9.05251702461495e+004,1.10230841704605e+001
9.05521535456159e+004,1.10230063411995e+001
9.05791448881322e+004,1.10229284668156e+001
9.06061442760956e+004,1.10228505472835e+001
9.06331517119044e+004,1.10227725825779e+001
9.06601671979575e+004,1.10226945726736e+001
9.06871907366543e+004,1.10226165175454e+001
9.07142223303952e+004,1.10225384171680e+001
9.07412619815812e+004,1.10224602715160e+001
9.07683096926140e+004,1.10223820805643e+001
9.07953654658961e+004,1.10223038442874e+001
9.08224293038306e+004,1.10222255626602e+001
9.08495012088214e+004,1.10221472356571e+001
9.08765811832731e+004,1.10220688632530e+001
9.09036692295909e+004,1.10219904454224e+001
9.09307653501809e+004,1.10219119821399e+001
9.09578695474499e+004,1.10218334733802e+001
9.09849818238053e+004,1.10217549191178e+001
9.10121021816552e+004,1.10216763193274e+001
9.10392306234087e+004,1.10215976739836e+001
9.10663671514752e+004,1.10215189830607e+001
9.10935117682651e+004,1.10214402465335e+001
9.11206644761894e+004,1.10213614643765e+001
9.11478252776600e+004,1.10212826365641e+001
9.11749941750892e+004,1.10212037630709e+001
9.12021711708904e+004,1.10211248438714e+001
9.12293562674774e+004,1.10210458789400e+001
9.12565494672649e+004,1.10209668682512e+001
9.12837507726682e+004,1.10208878117795e+001
9.13109601861035e+004,1.10208087094992e+001
9.13381777099874e+004,1.10207295613849e+001
9.13654033467376e+004,1.10206503674109e+001
9.13926370987723e+004,1.10205711275517e+001
9.14198789685104e+004,1.10204918417815e+001
9.14471289583717e+004,1.10204125100749e+001
9.14743870707765e+004,1.10203331324060e+001
9.15016533081459e+004,1.10202537087494e+001
9.15289276729019e+004,1.10201742390793e+001
9.15562101674670e+004,1.10200947233700e+001
9.15835007942644e+004,1.10200151615958e+001
9.16107995557183e+004,1.10199355537311e+001
9.16381064542533e+004,1.10198558997501e+001
9.16654214922949e+004,1.10197761996270e+001
9.16927446722693e+004,1.10196964533362e+001
9.17200759966034e+004,1.10196166608518e+001
9.17474154677248e+004,1.10195368221481e+001
9.17747630880618e+004,1.10194569371992e+001
9.18021188600437e+004,1.10193770059795e+001
9.18294827861001e+004,1.10192970284630e+001
9.18568548686615e+004,1.10192170046239e+001
9.18842351101593e+004,1.10191369344364e+001
9.19116235130255e+004,1.10190568178747e+001
9.19390200796926e+004,1.10189766549128e+001
9.19664248125942e+004,1.10188964455249e+001
9.19938377141643e+004,1.10188161896851e+001
9.20212587868379e+004,1.10187358873674e+001
9.20486880330506e+004,1.10186555385460e+001
9.20761254552387e+004,1.10185751431948e+001
9.21035710558392e+004,1.10184947012880e+001
9.21310248372900e+004,1.10184142127996e+001
9.21584868020295e+004,1.10183336777036e+001
9.21859569524970e+004,1.10182530959740e+001
9.22134352911324e+004,1.10181724675848e+001
9.22409218203765e+004,1.10180917925099e+001
9.22684165426706e+004,1.10180110707234e+001
9.22959194604568e+004,1.10179303021992e+001
9.23234305761782e+004,1.10178494869112e+001
9.23509498922782e+004,1.10177686248334e+001
9.23784774112012e+004,1.10176877159397e+001
9.24060131353922e+004,1.10176067602039e+001
9.24335570672970e+004,1.10175257576000e+001
9.24611092093622e+004,1.10174447081018e+001
9.24886695640350e+004,1.10173636116832e+001
9.25162381337634e+004,1.10172824683180e+001
9.25438149209960e+004,1.10172012779800e+001
9.25713999281823e+004,1.10171200406432e+001
9.25989931577725e+004,1.10170387562812e+001
9.26265946122175e+004,1.10169574248678e+001
9.26542042939688e+004,1.10168760463769e+001
9.26818222054789e+004,1.10167946207822e+001
9.27094483492008e+004,1.10167131480574e+001
9.27370827275883e+004,1.10166316281763e+001
9.27647253430960e+004,1.10165500611126e+001
9.27923761981792e+004,1.10164684468400e+001
9.28200352952939e+004,1.10163867853322e+001
9.28477026368968e+004,1.10163050765629e+001
9.28753782254454e+004,1.10162233205057e+001
9.29030620633980e+004,1.10161415171344e+001
9.29307541532133e+004,1.10160596664224e+001
9.29584544973513e+004,1.10159777683435e+001
