Freq,Magnitude_dB,Angle_deg
912.010839355902,9.81992868486147,-157.338125785302
933.254300796983,9.87023903104632,-157.717923686934
954.992586021428,9.91898683745231,-158.096415381887
977.237220955802,9.96619741141814,-158.473332760071
999.999999999991,10.0118972815852,-158.848420388073
1023.29299228075,10.0561140711471,-159.22143559891
1047.12854805089,10.0988763736871,-159.592148528042
1071.5193052376,10.1402136324761,-159.960342098714
1096.47819614318,10.1801560230774,-160.325811959537
1122.01845430195,10.2187343402334,-160.688366377956
1148.15362149687,10.2559798891163,-161.047826092629
1174.89755493952,10.2919243810799,-161.404024128356
1202.2644346174,10.3265998345441,-161.756805577006
1230.26877081237,10.3600384807411,-162.106027347805
1258.92541179416,10.3922726747641,-162.451557890447
1288.24955169312,10.4233348118121,-162.793276894333
1318.2567385564,10.453257249041,-163.131074967192
1348.96288259164,10.4820722322722,-163.464853296148
1380.38426460287,10.509811828474,-163.794523294261
1412.53754462274,10.5365078631047,-164.120006235319
1445.43977074591,10.5621918628038,-164.441232879634
1479.10838816819,10.5868950029864,-164.758143093224
1513.56124843619,10.6106480603926,-165.070685462846
1548.81661891247,10.6334813702039,-165.37881690893
1584.8931924611,10.6554247877924,-165.682502298343
1621.81009735891,10.6765076548136,-165.981714059012
1659.58690743754,10.6967587693452,-166.276431797767
1698.24365246173,10.7162063600059,-166.566641922951
1737.80082874936,10.7348780638317,-166.852337273201
1778.27941003891,10.7528009076298,-167.133516753412
1819.70085860997,10.7700012924838,-167.410184978775
1862.08713666285,10.7865049815625,-167.682351928087
1905.46071796323,10.8023370906545,-167.950032606645
1949.84459975803,10.8175220814042,-168.213246719534
1995.26231496886,10.8320837569632,-168.472018355824
2041.73794466951,10.8460452598991,-168.726375683792
2089.29613085402,10.8594290722782,-168.976350657802
2137.96208950221,10.8722570174269,-169.221978736666
2187.76162394953,10.8845502636678,-169.463298613858
2238.72113856832,10.8963293293802,-169.700351959515
2290.86765276775,10.9076140895215,-169.933183174052
2344.2288153199,10.9184237835462,-170.161839153652
2398.83291901947,10.9287770240668,-170.386369067066
2454.70891568501,10.9386918068498,-170.606824143911
2511.88643150955,10.9481855214347,-170.8232574739
2570.39578276884,10.9572749626421,-171.035723817233
2630.26799189535,10.965976342492,-171.244279425152
2691.53480392689,10.9743053027963,-171.448981871225
2754.22870333814,10.9822769282328,-171.649889892209
2818.38293126442,10.9899057595663,-171.847063238849
2884.03150312658,10.9972058073479,-172.040562535694
2951.20922666635,11.0041905657122,-172.230449150115
3019.95172040198,11.0108730262538,-172.41678506973
3090.29543251356,11.0172656920881,-172.599632788098
3162.27766016835,11.0233805919049,-172.779055198369
3235.93656929625,11.0292292939592,-172.95511549436
3311.31121482588,11.0348229200459,-173.127877078877
3388.44156139199,11.0401721593196,-173.297403478902
3467.36850452528,11.0452872819696,-173.463758267201
3548.13389233572,11.0501781528368,-173.62700499006
3630.78054770097,11.0548542446542,-173.787207101177
3715.35229097168,11.0593246512337,-173.944427900762
3801.89396320557,11.0635981003166,-174.098730479983
3890.45144994276,11.0676829662571,-174.250177670595
3981.07170553493,11.0715872822409,-174.398831998919
4073.80277804108,11.0753187525919,-174.544755644461
4168.69383470331,11.0788847643062,-174.68801040269
4265.79518801588,11.0822923987644,-174.828657651567
4365.15832240161,11.0855484427344,-174.966758321853
4466.83592150958,11.0886593994425,-175.102372871061
4570.8818961487,11.0916314990187,-175.235561260356
4677.35141287193,11.0944707087625,-175.366382934406
4786.30092322633,11.0971827431851,-175.494896804773
4897.78819368441,11.0997730735281,-175.621161234963
5011.87233627267,11.1022469372621,-175.745234028882
5128.61383991359,11.1046093469307,-175.867172420941
5248.07460249767,11.1068650990671,-175.987033068782
5370.31796370247,11.1090187824373,-176.104872047739
5495.40873857618,11.1110747863755,-176.220744847408
5623.41325190343,11.1130373084782,-176.334706369717
5754.3993733715,11.114910362222,-176.44681092888
5888.43655355582,11.1166977843264,-176.557112252744
6025.59586074351,11.1184032416673,-176.665663485469
6165.95001861475,11.1200302381061,-176.772517191719
6309.57344480186,11.1215821209318,-176.877725361761
6456.54229034648,11.1230620871604,-176.981339418102
6606.93448007588,11.1244731895118,-177.083410222723
6760.82975391974,11.1258183422047,-177.183988085502
6918.30970918928,11.1271003263776,-177.283122773528
7079.45784384129,11.1283217955443,-177.38086352123
7244.35960074981,11.1294852805358,-177.477259041118
7413.10241300908,11.1305931944987,-177.572357535289
7585.77575029174,11.131647837441,-177.666206707923
7762.47116628682,11.1326514007807,-177.758853777365
7943.28234724272,11.1336059715884,-177.850345490321
8128.30516164089,11.1345135366483,-177.940728134894
8317.63771102661,11.1353759863619,-178.030047555137
8511.38038202366,11.1361951184986,-178.118349165834
8709.6358995607,11.1369726417251,-178.205677967339
8912.50938133734,11.1377101790006,-178.292078561142
9120.10839355898,11.1384092707012,-178.377595165409
9332.54300796979,11.1390713778959,-178.462271631136
9549.92586021424,11.139697885056,-178.54615145865
9772.37220955798,11.1402901029399,-178.629277813494
9999.99999999987,11.1408492712198,-178.711693544081
10232.9299228074,11.1413765608655,-178.793441197836
10471.2854805089,11.1418730766319,-178.874563039009
10715.1930523759,11.1423398592194,-178.955101065605
10964.7819614317,11.1427778874205,-179.035097027087
11220.1845430195,11.143188080012,-179.114592441926
11481.5362149687,11.1435712977348,-179.193628615596
11748.9755493951,11.1439283449919,-179.272246658282
12022.644346174,11.1442599714057,-179.350487502986
12302.6877081237,11.1445668734654,-179.428391923769
12589.2541179415,11.1448496958735,-179.506000554101
12882.4955169312,11.1451090328727,-179.583353904704
13182.5673855639,11.1453454295226,-179.660492382919
13489.6288259164,11.1455593826785,-179.737456310455
13803.8426460287,11.1457513421279,-179.814285942302
14125.3754462274,11.1459217114536,-179.891021485793
14454.3977074591,11.146070848913,-179.967703118897
14791.0838816819,11.1461990680621,-180.044371009464
15135.6124843619,11.1463066385212,-180.121065333857
15488.1661891246,11.1463937864651,-180.197826296584
15848.9319246109,11.1464606950591,-180.274694148954
16218.1009735891,11.1465075049181,-180.351709208341
16595.8690743754,11.1465343143032,-180.428911877582
16982.4365246172,11.1465411794194,-180.506342664484
17378.0082874935,11.1465281143587,-180.584042201001
17782.794100389,11.1464950913801,-180.662051263113
18197.0085860996,11.1464420406166,-180.740410789689
18620.8713666284,11.1463688500433,-180.819161903623
19054.6071796322,11.1462753652343,-180.898345930045
19498.4459975802,11.1461613890217,-180.978004417076
19952.6231496885,11.1460266810985,-181.058179155629
20417.379446695,11.1458709574978,-181.138912199358
20892.9613085401,11.1456938900564,-181.220245885276
21379.620895022,11.1454951056946,-181.302222852905
21877.6162394952,11.1452741856728,-181.384886065795
22387.2113856831,11.1450306646531,-181.468278830909
22908.6765276774,11.144764029861,-181.552444820218
23442.2881531989,11.1444737199635,-181.637428090141
23988.3291901946,11.144159123905,-181.723273102681
24547.08915685,11.143819579611,-181.810024746911
25118.8643150954,11.1434543727885,-181.897728358299
25703.9578276883,11.1430627352798,-181.986429740759
26302.6799189534,11.1426438435575,-182.076175187589
26915.3480392688,11.142196817084,-182.167011501815
27542.2870333813,11.14172071644,-182.258986018139
28183.8293126441,11.1412145414582,-182.352146623751
28840.3150312656,11.1406772291021,-182.446541779322
29512.0922666634,11.1401076514539,-182.542220541047
30199.5172040197,11.1395046132277,-182.639232581462
30902.9543251354,11.1388668495166,-182.737628210192
31622.7766016833,11.1381930230848,-182.837458397266
32359.3656929623,11.1374817217934,-182.938774792307
33113.1121482586,11.1367314556578,-183.041629747155
33884.4156139197,11.1359406538415,-183.146076337599
34673.6850452526,11.135107661586,-183.252168382809
35481.338923357,11.1342307367699,-183.359960469256
36307.8054770096,11.1333080465369,-183.469507969205
37153.5229097167,11.1323376635393,-183.580867064126
38018.9396320555,11.13131756214,-183.694094764191
38904.5144994275,11.1302456144395,-183.80924892893
39810.7170553491,11.1291195859191,-183.92638828931
40738.0277804107,11.1279371312145,-184.045572466258
41686.9383470329,11.126695789335,-184.166861991996
42657.9518801586,11.1253929789573,-184.290318329453
43651.5832240159,11.1240259932988,-184.416003891791
44668.3592150956,11.1225919948389,-184.543982061156
45708.8189614868,11.1210880099213,-184.67431720779
46773.5141287191,11.1195109229123,-184.807074708316
47863.0092322631,11.1178574702409,-184.942320961987
48977.8819368439,11.1161242340778,-185.080123409657
50118.7233627264,11.1143076360046,-185.220550547793
51286.1383991357,11.1124039300278,-185.36367194702
52480.7460249764,11.1104091956719,-185.50955826351
53703.1796370244,11.1083193304994,-185.658281254967
54954.0873857616,11.1061300425837,-185.809913792302
56234.132519034,11.1038368424752,-185.96452987194
57543.9937337148,11.1014350349703,-186.122204626381
58884.365535558,11.0989197105526,-186.28301433245
60255.9586074348,11.0962857364173,-186.447036419738
61659.5001861472,11.0935277473594,-186.614349477379
63095.7344480183,11.0906401360139,-186.78503325662
64565.4229034645,11.0876170431473,-186.95916867481
66069.3448007586,11.0844523471705,-187.136837815965
67608.2975391971,11.0811396535742,-187.318123929901
69183.0970918925,11.0776722840154,-187.503111426175
70794.5784384127,11.0740432648454,-187.691885870317
72443.5960074979,11.0702453153375,-187.884533974359
74131.0241300906,11.0662708356918,-188.0811435834
75857.7575029172,11.0621118944153,-188.281803663062
77624.7116628679,11.0577602155916,-188.486604279621
79432.8234724269,11.0532071654747,-188.695636579366
81283.0516164086,11.0484437390851,-188.908992762155
83176.3771102658,11.0434605460424,-189.126766053253
85113.8038202363,11.0382477963449,-189.349050667634
87096.3589956067,11.0327952855907,-189.575941774857
89125.0938133731,11.0270923801362,-189.8075354509
91201.0839355895,11.0211280015353,-190.043928636211
93325.4300796976,11.0148906109076,-190.285219077843
95499.258602142,11.0083681932086,-190.53150526899
97723.7220955795,11.0015482407274,-190.782886387139
99999.9999999984,10.9944177367584,-191.03946221934
102329.299228074,10.9869631390194,-191.301333083612
104712.854805088,10.9791703625593,-191.568599745003
107151.930523759,10.9710247630431,-191.841363317877
109647.819614317,10.9625111195159,-192.119725169958
112201.845430195,10.9536136173449,-192.403786808861
114815.362149686,10.9443158310412,-192.693649764292
117489.755493951,10.9346007072843,-192.989415461366
120226.443461739,10.9244505480403,-193.291185085911
123026.877081236,10.9138469938357,-193.599059433091
125892.541179415,10.9027710072394,-193.913138757507
128824.955169311,10.8912028570629,-194.233522600684
131825.673855639,10.8791221026707,-194.560309615995
134896.288259163,10.866507579027,-194.893597380361
138038.426460286,10.8533373823909,-195.233482192546
141253.754462273,10.839588856867,-195.58005886365
144543.97707459,10.8252385817724,-195.93342049247
147910.838816818,10.8102623603581,-196.293658226988
151356.124843618,10.7946352091948,-196.660861024071
154881.661891246,10.7783313494935,-197.035115384252
158489.319246109,10.7613241997088,-197.41650507906
162181.00973589,10.7435863697531,-197.805110870555
165958.690743753,10.7250896571033,-198.201010214214
169824.365246172,10.705805045237,-198.604276948215
173780.082874935,10.6857027038268,-199.014980979293
177827.941003889,10.6647519918172,-199.43318794624
181970.085860995,10.6429214628799,-199.858958884327
186208.713666284,10.6201788737196,-200.292349872299
190546.071796322,10.5964911956496,-200.733411671314
194984.459975801,10.5718246291674,-201.182189358152
199526.231496885,10.5461446217833,-201.638721955282
204173.794466949,10.5194158904318,-202.103042038834
208929.6130854,10.4916024465246,-202.575175364089
213796.20895022,10.4626676260769,-203.055140468414
218776.162394952,10.4325741231181,-203.542948291513
223872.11385683,10.4012840286064,-204.038601776354
229086.765276773,10.3687588729147,-204.542095487397
234422.881531988,10.3349596734608,-205.053415230192
239883.291901945,10.299846987037,-205.572537676149
245470.891568499,10.2633809671959,-206.099429993764
251188.643150954,10.2255214261376,-206.634049504924
257039.578276882,10.1862279022507,-207.176343336611
263026.799189534,10.1454597316676,-207.726248113918
269153.480392687,10.1031761257099,-208.283689652202
275422.870333812,10.0593362524131,-208.848582689148
281838.29312644,10.013899323228,-209.420830634282
288403.150312656,9.96682468361053,-210.000325358889
295120.922666633,9.91807190871079,-210.586947007239
301995.172040196,9.86760090211821,-211.180563856483
309029.543251354,9.8153719988439,-211.781032209178
316227.766016832,9.76134607132783,-212.38819633225
323593.656929623,9.70548463872048,-213.0018884342
331131.121482585,9.64774997734587,-213.62192870406
338844.156139197,9.58810523368955,-214.248125392936
346736.850452526,9.52651453924652,-214.880274938748
354813.389233569,9.46294312389069,-215.518162168529
363078.054770095,9.39735743126288,-216.161560531824
371535.229097166,9.32972523208725,-216.810232404982
380189.396320555,9.26001573617357,-217.463929447555
389045.144994274,9.18819970135268,-218.12239302393
398107.17055349,9.11424954114572,-218.785354663071
407380.277804106,9.03813942608099,-219.452536596594
416869.383470328,8.95984538297675,-220.123652327166
426579.518801585,8.87934538517892,-220.798407280331
436515.832240158,8.79661944188637,-221.476499459879
446683.592150955,8.71164967458983,-222.157620201061
457088.189614867,8.62442039066807,-222.841454927054
467735.14128719,8.53491814634831,-223.527683963909
478630.09232263,8.44313180214063,-224.215983380349
489778.819368438,8.34905256847054,-224.906025861887
501187.233627263,8.25267404173629,-225.597481608418
512861.383991356,8.1539922309383,-226.290019246583
524807.460249763,8.05300557364125,-226.983306758795
537031.796370243,7.94971494197875,-227.677012416046
549540.873857615,7.84412363883675,-228.370805708764
562341.325190339,7.73623738130683,-229.064358288773
575439.937337147,7.62606427862875,-229.75734486695
588843.655355579,7.51361479450714,-230.449444135738
602559.586074347,7.3989017039168,-231.140339637356
616595.001861471,7.2819400401454,-231.82972060999
630957.344480182,7.16274703012251,-232.517282821211
